,NM_REGION,Date,QT_VOLUME_24HOUR,AM_PEAK_VOLUME,PM_PEAK_VOLUME,Location,MaxTemp,Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Region,Lat,Long
560,ES2,02/07/2016,2431513,131042.0,392632.0,Melbourne,16.5,0.2,28,77,58,Essendon 2,-37.7505,144.9143
561,ES2,02/07/2016,2431513,131042.0,392632.0,Melbourne,16.5,0.2,28,77,58,Essendon 2,-37.7505,144.9143
562,ES2,03/07/2016,2058756,71178.0,358559.0,Melbourne,16.7,0,41,76,57,Essendon 2,-37.7505,144.9143
563,ES2,03/07/2016,2058756,71178.0,358559.0,Melbourne,16.7,0,41,76,57,Essendon 2,-37.7505,144.9143
564,ES2,04/07/2016,2780375,315963.0,491595.0,Melbourne,12.7,0,31,69,64,Essendon 2,-37.7505,144.9143
565,ES2,04/07/2016,2780375,315963.0,491595.0,Melbourne,12.7,0,31,69,64,Essendon 2,-37.7505,144.9143
566,ES2,05/07/2016,2755236,299648.0,477158.0,Melbourne,12.8,0.6,28,87,91,Essendon 2,-37.7505,144.9143
567,ES2,05/07/2016,2755236,299648.0,477158.0,Melbourne,12.8,0.6,28,87,91,Essendon 2,-37.7505,144.9143
568,ES2,06/07/2016,2876347,322891.0,491415.0,Melbourne,13,22.6,37,87,84,Essendon 2,-37.7505,144.9143
569,ES2,06/07/2016,2876347,322891.0,491415.0,Melbourne,13,22.6,37,87,84,Essendon 2,-37.7505,144.9143
570,ES2,07/07/2016,2903820,314724.0,500675.0,Melbourne,13.7,3.8,31,97,80,Essendon 2,-37.7505,144.9143
571,ES2,07/07/2016,2903820,314724.0,500675.0,Melbourne,13.7,3.8,31,97,80,Essendon 2,-37.7505,144.9143
572,ES2,08/07/2016,3038551,313704.0,502918.0,Melbourne,15.3,0.8,20,90,65,Essendon 2,-37.7505,144.9143
573,ES2,08/07/2016,3038551,313704.0,502918.0,Melbourne,15.3,0.8,20,90,65,Essendon 2,-37.7505,144.9143
574,ES2,09/07/2016,2533250,135890.0,405498.0,Melbourne,15.2,0.2,13,100,60,Essendon 2,-37.7505,144.9143
575,ES2,09/07/2016,2533250,135890.0,405498.0,Melbourne,15.2,0.2,13,100,60,Essendon 2,-37.7505,144.9143
576,ES2,10/07/2016,2004420,70175.0,336355.0,Melbourne,14.2,0,59,97,80,Essendon 2,-37.7505,144.9143
577,ES2,10/07/2016,2004420,70175.0,336355.0,Melbourne,14.2,0,59,97,80,Essendon 2,-37.7505,144.9143
578,ES2,11/07/2016,2826926,326967.0,499827.0,Melbourne,16,3.6,59,67,57,Essendon 2,-37.7505,144.9143
579,ES2,11/07/2016,2826926,326967.0,499827.0,Melbourne,16,3.6,59,67,57,Essendon 2,-37.7505,144.9143
580,ES2,12/07/2016,2902037,346278.0,510194.0,Melbourne,13.7,0,63,58,51,Essendon 2,-37.7505,144.9143
581,ES2,12/07/2016,2902037,346278.0,510194.0,Melbourne,13.7,0,63,58,51,Essendon 2,-37.7505,144.9143
582,ES2,13/07/2016,2957504,339692.0,513375.0,Melbourne,12,0.4,43,67,55,Essendon 2,-37.7505,144.9143
583,ES2,13/07/2016,2957504,339692.0,513375.0,Melbourne,12,0.4,43,67,55,Essendon 2,-37.7505,144.9143
584,ES2,14/07/2016,3049211,346180.0,527868.0,Melbourne,14,1,43,68,52,Essendon 2,-37.7505,144.9143
585,ES2,14/07/2016,3049211,346180.0,527868.0,Melbourne,14,1,43,68,52,Essendon 2,-37.7505,144.9143
586,ES2,15/07/2016,3151669,338839.0,519383.0,Melbourne,14.1,0,20,64,63,Essendon 2,-37.7505,144.9143
587,ES2,15/07/2016,3151669,338839.0,519383.0,Melbourne,14.1,0,20,64,63,Essendon 2,-37.7505,144.9143
588,ES2,16/07/2016,2561932,138691.0,392378.0,Melbourne,13.7,0,17,70,57,Essendon 2,-37.7505,144.9143
589,ES2,16/07/2016,2561932,138691.0,392378.0,Melbourne,13.7,0,17,70,57,Essendon 2,-37.7505,144.9143
590,ES2,17/07/2016,2108686,71906.0,361292.0,Melbourne,16.1,0,56,77,45,Essendon 2,-37.7505,144.9143
591,ES2,17/07/2016,2108686,71906.0,361292.0,Melbourne,16.1,0,56,77,45,Essendon 2,-37.7505,144.9143
592,ES2,18/07/2016,2918998,339801.0,518339.0,Melbourne,17.7,0,52,75,68,Essendon 2,-37.7505,144.9143
593,ES2,18/07/2016,2918998,339801.0,518339.0,Melbourne,17.7,0,52,75,68,Essendon 2,-37.7505,144.9143
594,ES2,19/07/2016,2977448,351749.0,520881.0,Melbourne,16,0,20,79,68,Essendon 2,-37.7505,144.9143
595,ES2,19/07/2016,2977448,351749.0,520881.0,Melbourne,16,0,20,79,68,Essendon 2,-37.7505,144.9143
596,ES2,20/07/2016,3017617,348518.0,521463.0,Melbourne,16.1,1.8,17,97,76,Essendon 2,-37.7505,144.9143
597,ES2,20/07/2016,3017617,348518.0,521463.0,Melbourne,16.1,1.8,17,97,76,Essendon 2,-37.7505,144.9143
598,ES2,21/07/2016,3074150,347469.0,534276.0,Melbourne,18.1,1.8,50,100,65,Essendon 2,-37.7505,144.9143
599,ES2,21/07/2016,3074150,347469.0,534276.0,Melbourne,18.1,1.8,50,100,65,Essendon 2,-37.7505,144.9143
600,ES2,22/07/2016,3093829,326035.0,510127.0,Melbourne,18.3,7.8,59,76,73,Essendon 2,-37.7505,144.9143
601,ES2,22/07/2016,3093829,326035.0,510127.0,Melbourne,18.3,7.8,59,76,73,Essendon 2,-37.7505,144.9143
602,ES2,23/07/2016,2498732,132572.0,379595.0,Melbourne,11.6,2.8,44,59,65,Essendon 2,-37.7505,144.9143
603,ES2,23/07/2016,2498732,132572.0,379595.0,Melbourne,11.6,2.8,44,59,65,Essendon 2,-37.7505,144.9143
604,ES2,24/07/2016,2055805,69115.0,349383.0,Melbourne,11.4,0.8,48,76,64,Essendon 2,-37.7505,144.9143
605,ES2,24/07/2016,2055805,69115.0,349383.0,Melbourne,11.4,0.8,48,76,64,Essendon 2,-37.7505,144.9143
606,ES2,25/07/2016,2870854,334107.0,508903.0,Melbourne,14.3,0,59,72,51,Essendon 2,-37.7505,144.9143
607,ES2,25/07/2016,2870854,334107.0,508903.0,Melbourne,14.3,0,59,72,51,Essendon 2,-37.7505,144.9143
608,ES2,26/07/2016,2938674,354651.0,514423.0,Melbourne,11,4.8,46,68,60,Essendon 2,-37.7505,144.9143
609,ES2,26/07/2016,2938674,354651.0,514423.0,Melbourne,11,4.8,46,68,60,Essendon 2,-37.7505,144.9143
610,ES2,27/07/2016,3012487,354633.0,524091.0,Melbourne,12.9,0.4,37,92,50,Essendon 2,-37.7505,144.9143
611,ES2,27/07/2016,3012487,354633.0,524091.0,Melbourne,12.9,0.4,37,92,50,Essendon 2,-37.7505,144.9143
612,ES2,28/07/2016,3071177,352820.0,527148.0,Melbourne,15.2,0,37,73,52,Essendon 2,-37.7505,144.9143
613,ES2,28/07/2016,3071177,352820.0,527148.0,Melbourne,15.2,0,37,73,52,Essendon 2,-37.7505,144.9143
614,ES2,29/07/2016,3165277,346864.0,513649.0,Melbourne,15.3,0,31,76,67,Essendon 2,-37.7505,144.9143
615,ES2,29/07/2016,3165277,346864.0,513649.0,Melbourne,15.3,0,31,76,67,Essendon 2,-37.7505,144.9143
616,ES2,30/07/2016,2447342,138011.0,371426.0,Melbourne,13.8,2.4,59,85,74,Essendon 2,-37.7505,144.9143
617,ES2,30/07/2016,2447342,138011.0,371426.0,Melbourne,13.8,2.4,59,85,74,Essendon 2,-37.7505,144.9143
618,ES2,31/07/2016,2092533,69245.0,355984.0,Melbourne,17,2,52,86,39,Essendon 2,-37.7505,144.9143
619,ES2,31/07/2016,2092533,69245.0,355984.0,Melbourne,17,2,52,86,39,Essendon 2,-37.7505,144.9143
620,ESS,01/07/2016,4187220,403486.0,682050.0,Melbourne,14.1,6.4,28,89,61,Essendon,-37.7505,144.9143
621,ESS,01/07/2016,4187220,403486.0,682050.0,Melbourne,14.1,6.4,28,89,61,Essendon,-37.7505,144.9143
622,ESS,02/07/2016,3567663,186967.0,571384.0,Melbourne,16.5,0.2,28,77,58,Essendon,-37.7505,144.9143
623,ESS,02/07/2016,3567663,186967.0,571384.0,Melbourne,16.5,0.2,28,77,58,Essendon,-37.7505,144.9143
624,ESS,03/07/2016,3129053,119171.0,539452.0,Melbourne,16.7,0,41,76,57,Essendon,-37.7505,144.9143
625,ESS,03/07/2016,3129053,119171.0,539452.0,Melbourne,16.7,0,41,76,57,Essendon,-37.7505,144.9143
626,ESS,04/07/2016,3848976,415606.0,683889.0,Melbourne,12.7,0,31,69,64,Essendon,-37.7505,144.9143
627,ESS,04/07/2016,3848976,415606.0,683889.0,Melbourne,12.7,0,31,69,64,Essendon,-37.7505,144.9143
628,ESS,05/07/2016,3804403,400263.0,672055.0,Melbourne,12.8,0.6,28,87,91,Essendon,-37.7505,144.9143
629,ESS,05/07/2016,3804403,400263.0,672055.0,Melbourne,12.8,0.6,28,87,91,Essendon,-37.7505,144.9143
630,ESS,06/07/2016,3972755,412262.0,696567.0,Melbourne,13,22.6,37,87,84,Essendon,-37.7505,144.9143
631,ESS,06/07/2016,3972755,412262.0,696567.0,Melbourne,13,22.6,37,87,84,Essendon,-37.7505,144.9143
632,ESS,07/07/2016,4110223,410221.0,713265.0,Melbourne,13.7,3.8,31,97,80,Essendon,-37.7505,144.9143
633,ESS,07/07/2016,4110223,410221.0,713265.0,Melbourne,13.7,3.8,31,97,80,Essendon,-37.7505,144.9143
634,ESS,08/07/2016,4271033,396887.0,732593.0,Melbourne,15.3,0.8,20,90,65,Essendon,-37.7505,144.9143
635,ESS,08/07/2016,4271033,396887.0,732593.0,Melbourne,15.3,0.8,20,90,65,Essendon,-37.7505,144.9143
636,ESS,09/07/2016,3661496,185047.0,591547.0,Melbourne,15.2,0.2,13,100,60,Essendon,-37.7505,144.9143
637,ESS,09/07/2016,3661496,185047.0,591547.0,Melbourne,15.2,0.2,13,100,60,Essendon,-37.7505,144.9143
638,ESS,10/07/2016,3078536,118582.0,512217.0,Melbourne,14.2,0,59,97,80,Essendon,-37.7505,144.9143
639,ESS,10/07/2016,3078536,118582.0,512217.0,Melbourne,14.2,0,59,97,80,Essendon,-37.7505,144.9143
640,ESS,11/07/2016,3982644,434549.0,704045.0,Melbourne,16,3.6,59,67,57,Essendon,-37.7505,144.9143
641,ESS,11/07/2016,3982644,434549.0,704045.0,Melbourne,16,3.6,59,67,57,Essendon,-37.7505,144.9143
642,ESS,12/07/2016,4085348,460930.0,721587.0,Melbourne,13.7,0,63,58,51,Essendon,-37.7505,144.9143
643,ESS,12/07/2016,4085348,460930.0,721587.0,Melbourne,13.7,0,63,58,51,Essendon,-37.7505,144.9143
644,ESS,13/07/2016,4204603,453700.0,735575.0,Melbourne,12,0.4,43,67,55,Essendon,-37.7505,144.9143
645,ESS,13/07/2016,4204603,453700.0,735575.0,Melbourne,12,0.4,43,67,55,Essendon,-37.7505,144.9143
646,ESS,14/07/2016,4334361,454589.0,753954.0,Melbourne,14,1,43,68,52,Essendon,-37.7505,144.9143
647,ESS,14/07/2016,4334361,454589.0,753954.0,Melbourne,14,1,43,68,52,Essendon,-37.7505,144.9143
648,ESS,15/07/2016,4453424,437794.0,762956.0,Melbourne,14.1,0,20,64,63,Essendon,-37.7505,144.9143
649,ESS,15/07/2016,4453424,437794.0,762956.0,Melbourne,14.1,0,20,64,63,Essendon,-37.7505,144.9143
650,ESS,16/07/2016,3848042,195814.0,590717.0,Melbourne,13.7,0,17,70,57,Essendon,-37.7505,144.9143
651,ESS,16/07/2016,3848042,195814.0,590717.0,Melbourne,13.7,0,17,70,57,Essendon,-37.7505,144.9143
652,ESS,17/07/2016,3333722,127765.0,571423.0,Melbourne,16.1,0,56,77,45,Essendon,-37.7505,144.9143
653,ESS,17/07/2016,3333722,127765.0,571423.0,Melbourne,16.1,0,56,77,45,Essendon,-37.7505,144.9143
654,ESS,18/07/2016,3983396,461449.0,720928.0,Melbourne,17.7,0,52,75,68,Essendon,-37.7505,144.9143
655,ESS,18/07/2016,3983396,461449.0,720928.0,Melbourne,17.7,0,52,75,68,Essendon,-37.7505,144.9143
656,ESS,19/07/2016,4163874,460468.0,740919.0,Melbourne,16,0,20,79,68,Essendon,-37.7505,144.9143
657,ESS,19/07/2016,4163874,460468.0,740919.0,Melbourne,16,0,20,79,68,Essendon,-37.7505,144.9143
658,ESS,20/07/2016,4273533,472171.0,745444.0,Melbourne,16.1,1.8,17,97,76,Essendon,-37.7505,144.9143
659,ESS,20/07/2016,4273533,472171.0,745444.0,Melbourne,16.1,1.8,17,97,76,Essendon,-37.7505,144.9143
660,ESS,21/07/2016,4399588,457292.0,764636.0,Melbourne,18.1,1.8,50,100,65,Essendon,-37.7505,144.9143
661,ESS,21/07/2016,4399588,457292.0,764636.0,Melbourne,18.1,1.8,50,100,65,Essendon,-37.7505,144.9143
662,ESS,22/07/2016,4462628,434797.0,755895.0,Melbourne,18.3,7.8,59,76,73,Essendon,-37.7505,144.9143
663,ESS,22/07/2016,4462628,434797.0,755895.0,Melbourne,18.3,7.8,59,76,73,Essendon,-37.7505,144.9143
664,ESS,23/07/2016,3783098,192083.0,590784.0,Melbourne,11.6,2.8,44,59,65,Essendon,-37.7505,144.9143
665,ESS,23/07/2016,3783098,192083.0,590784.0,Melbourne,11.6,2.8,44,59,65,Essendon,-37.7505,144.9143
666,ESS,24/07/2016,3192875,121008.0,550422.0,Melbourne,11.4,0.8,48,76,64,Essendon,-37.7505,144.9143
667,ESS,24/07/2016,3192875,121008.0,550422.0,Melbourne,11.4,0.8,48,76,64,Essendon,-37.7505,144.9143
668,ESS,25/07/2016,4060919,451076.0,716657.0,Melbourne,14.3,0,59,72,51,Essendon,-37.7505,144.9143
669,ESS,25/07/2016,4060919,451076.0,716657.0,Melbourne,14.3,0,59,72,51,Essendon,-37.7505,144.9143
670,ESS,26/07/2016,4136979,463158.0,726988.0,Melbourne,11,4.8,46,68,60,Essendon,-37.7505,144.9143
671,ESS,26/07/2016,4136979,463158.0,726988.0,Melbourne,11,4.8,46,68,60,Essendon,-37.7505,144.9143
672,ESS,27/07/2016,4251423,465980.0,754535.0,Melbourne,12.9,0.4,37,92,50,Essendon,-37.7505,144.9143
673,ESS,27/07/2016,4251423,465980.0,754535.0,Melbourne,12.9,0.4,37,92,50,Essendon,-37.7505,144.9143
674,ESS,28/07/2016,4410184,467770.0,764345.0,Melbourne,15.2,0,37,73,52,Essendon,-37.7505,144.9143
675,ESS,28/07/2016,4410184,467770.0,764345.0,Melbourne,15.2,0,37,73,52,Essendon,-37.7505,144.9143
676,ESS,29/07/2016,4541936,446361.0,766378.0,Melbourne,15.3,0,31,76,67,Essendon,-37.7505,144.9143
677,ESS,29/07/2016,4541936,446361.0,766378.0,Melbourne,15.3,0,31,76,67,Essendon,-37.7505,144.9143
678,ESS,30/07/2016,3781644,194841.0,582290.0,Melbourne,13.8,2.4,59,85,74,Essendon,-37.7505,144.9143
679,ESS,30/07/2016,3781644,194841.0,582290.0,Melbourne,13.8,2.4,59,85,74,Essendon,-37.7505,144.9143
680,ESS,31/07/2016,3304511,118301.0,572318.0,Melbourne,17,2,52,86,39,Essendon,-37.7505,144.9143
681,ESS,31/07/2016,3304511,118301.0,572318.0,Melbourne,17,2,52,86,39,Essendon,-37.7505,144.9143
682,FR2,01/07/2016,1119032,98131.0,208413.0,Melbourne,14.1,6.4,28,89,61,Frankston 2,-38.1466,145.1357
683,FR2,01/07/2016,1119032,98131.0,208413.0,Melbourne,14.1,6.4,28,89,61,Frankston 2,-38.1466,145.1357
684,FR2,02/07/2016,1001833,43037.0,171136.0,Melbourne,16.5,0.2,28,77,58,Frankston 2,-38.1466,145.1357
685,FR2,02/07/2016,1001833,43037.0,171136.0,Melbourne,16.5,0.2,28,77,58,Frankston 2,-38.1466,145.1357
686,FR2,03/07/2016,853299,25814.0,151616.0,Melbourne,16.7,0,41,76,57,Frankston 2,-38.1466,145.1357
687,FR2,03/07/2016,853299,25814.0,151616.0,Melbourne,16.7,0,41,76,57,Frankston 2,-38.1466,145.1357
688,FR2,04/07/2016,997847,99618.0,188633.0,Melbourne,12.7,0,31,69,64,Frankston 2,-38.1466,145.1357
689,FR2,04/07/2016,997847,99618.0,188633.0,Melbourne,12.7,0,31,69,64,Frankston 2,-38.1466,145.1357
690,FR2,05/07/2016,1006433,97308.0,187733.0,Melbourne,12.8,0.6,28,87,91,Frankston 2,-38.1466,145.1357
691,FR2,05/07/2016,1006433,97308.0,187733.0,Melbourne,12.8,0.6,28,87,91,Frankston 2,-38.1466,145.1357
692,FR2,06/07/2016,1048646,98664.0,198756.0,Melbourne,13,22.6,37,87,84,Frankston 2,-38.1466,145.1357
693,FR2,06/07/2016,1048646,98664.0,198756.0,Melbourne,13,22.6,37,87,84,Frankston 2,-38.1466,145.1357
694,FR2,07/07/2016,1067473,98436.0,200488.0,Melbourne,13.7,3.8,31,97,80,Frankston 2,-38.1466,145.1357
695,FR2,07/07/2016,1067473,98436.0,200488.0,Melbourne,13.7,3.8,31,97,80,Frankston 2,-38.1466,145.1357
696,FR2,08/07/2016,1134030,94560.0,210375.0,Melbourne,15.3,0.8,20,90,65,Frankston 2,-38.1466,145.1357
697,FR2,08/07/2016,1134030,94560.0,210375.0,Melbourne,15.3,0.8,20,90,65,Frankston 2,-38.1466,145.1357
698,FR2,09/07/2016,1055997,43982.0,183205.0,Melbourne,15.2,0.2,13,100,60,Frankston 2,-38.1466,145.1357
699,FR2,09/07/2016,1055997,43982.0,183205.0,Melbourne,15.2,0.2,13,100,60,Frankston 2,-38.1466,145.1357
700,FR2,10/07/2016,845425,28694.0,144307.0,Melbourne,14.2,0,59,97,80,Frankston 2,-38.1466,145.1357
701,FR2,10/07/2016,845425,28694.0,144307.0,Melbourne,14.2,0,59,97,80,Frankston 2,-38.1466,145.1357
702,FR2,11/07/2016,1049650,106896.0,198034.0,Melbourne,16,3.6,59,67,57,Frankston 2,-38.1466,145.1357
703,FR2,11/07/2016,1049650,106896.0,198034.0,Melbourne,16,3.6,59,67,57,Frankston 2,-38.1466,145.1357
704,FR2,12/07/2016,1058572,107799.0,202316.0,Melbourne,13.7,0,63,58,51,Frankston 2,-38.1466,145.1357
705,FR2,12/07/2016,1058572,107799.0,202316.0,Melbourne,13.7,0,63,58,51,Frankston 2,-38.1466,145.1357
706,FR2,13/07/2016,1081755,106148.0,205577.0,Melbourne,12,0.4,43,67,55,Frankston 2,-38.1466,145.1357
707,FR2,13/07/2016,1081755,106148.0,205577.0,Melbourne,12,0.4,43,67,55,Frankston 2,-38.1466,145.1357
708,FR2,14/07/2016,1140501,112441.0,215337.0,Melbourne,14,1,43,68,52,Frankston 2,-38.1466,145.1357
709,FR2,14/07/2016,1140501,112441.0,215337.0,Melbourne,14,1,43,68,52,Frankston 2,-38.1466,145.1357
710,FR2,15/07/2016,1193243,106712.0,221042.0,Melbourne,14.1,0,20,64,63,Frankston 2,-38.1466,145.1357
711,FR2,15/07/2016,1193243,106712.0,221042.0,Melbourne,14.1,0,20,64,63,Frankston 2,-38.1466,145.1357
712,FR2,16/07/2016,1064217,48467.0,177569.0,Melbourne,13.7,0,17,70,57,Frankston 2,-38.1466,145.1357
713,FR2,16/07/2016,1064217,48467.0,177569.0,Melbourne,13.7,0,17,70,57,Frankston 2,-38.1466,145.1357
714,FR2,17/07/2016,917223,24774.0,165756.0,Melbourne,16.1,0,56,77,45,Frankston 2,-38.1466,145.1357
715,FR2,17/07/2016,917223,24774.0,165756.0,Melbourne,16.1,0,56,77,45,Frankston 2,-38.1466,145.1357
716,FR2,18/07/2016,1074970,110027.0,205607.0,Melbourne,17.7,0,52,75,68,Frankston 2,-38.1466,145.1357
717,FR2,18/07/2016,1074970,110027.0,205607.0,Melbourne,17.7,0,52,75,68,Frankston 2,-38.1466,145.1357
718,FR2,19/07/2016,1059140,113266.0,197299.0,Melbourne,16,0,20,79,68,Frankston 2,-38.1466,145.1357
719,FR2,19/07/2016,1059140,113266.0,197299.0,Melbourne,16,0,20,79,68,Frankston 2,-38.1466,145.1357
720,FR2,20/07/2016,1079417,113437.0,202794.0,Melbourne,16.1,1.8,17,97,76,Frankston 2,-38.1466,145.1357
721,FR2,20/07/2016,1079417,113437.0,202794.0,Melbourne,16.1,1.8,17,97,76,Frankston 2,-38.1466,145.1357
722,FR2,21/07/2016,1089077,111056.0,204690.0,Melbourne,18.1,1.8,50,100,65,Frankston 2,-38.1466,145.1357
723,FR2,21/07/2016,1089077,111056.0,204690.0,Melbourne,18.1,1.8,50,100,65,Frankston 2,-38.1466,145.1357
724,FR2,22/07/2016,1147585,101320.0,212202.0,Melbourne,18.3,7.8,59,76,73,Frankston 2,-38.1466,145.1357
725,FR2,22/07/2016,1147585,101320.0,212202.0,Melbourne,18.3,7.8,59,76,73,Frankston 2,-38.1466,145.1357
726,FR2,23/07/2016,971517,39689.0,160549.0,Melbourne,11.6,2.8,44,59,65,Frankston 2,-38.1466,145.1357
727,FR2,23/07/2016,971517,39689.0,160549.0,Melbourne,11.6,2.8,44,59,65,Frankston 2,-38.1466,145.1357
728,FR2,24/07/2016,836374,24339.0,144251.0,Melbourne,11.4,0.8,48,76,64,Frankston 2,-38.1466,145.1357
729,FR2,24/07/2016,836374,24339.0,144251.0,Melbourne,11.4,0.8,48,76,64,Frankston 2,-38.1466,145.1357
730,FR2,25/07/2016,1032642,106814.0,199292.0,Melbourne,14.3,0,59,72,51,Frankston 2,-38.1466,145.1357
731,FR2,25/07/2016,1032642,106814.0,199292.0,Melbourne,14.3,0,59,72,51,Frankston 2,-38.1466,145.1357
732,FR2,26/07/2016,1049410,109527.0,201671.0,Melbourne,11,4.8,46,68,60,Frankston 2,-38.1466,145.1357
733,FR2,26/07/2016,1049410,109527.0,201671.0,Melbourne,11,4.8,46,68,60,Frankston 2,-38.1466,145.1357
734,FR2,27/07/2016,1102415,111991.0,210825.0,Melbourne,12.9,0.4,37,92,50,Frankston 2,-38.1466,145.1357
735,FR2,27/07/2016,1102415,111991.0,210825.0,Melbourne,12.9,0.4,37,92,50,Frankston 2,-38.1466,145.1357
736,FR2,28/07/2016,1128704,112220.0,214876.0,Melbourne,15.2,0,37,73,52,Frankston 2,-38.1466,145.1357
737,FR2,28/07/2016,1128704,112220.0,214876.0,Melbourne,15.2,0,37,73,52,Frankston 2,-38.1466,145.1357
738,FR2,29/07/2016,1179566,109018.0,212629.0,Melbourne,15.3,0,31,76,67,Frankston 2,-38.1466,145.1357
739,FR2,29/07/2016,1179566,109018.0,212629.0,Melbourne,15.3,0,31,76,67,Frankston 2,-38.1466,145.1357
740,FR2,30/07/2016,1047367,45129.0,173435.0,Melbourne,13.8,2.4,59,85,74,Frankston 2,-38.1466,145.1357
741,FR2,30/07/2016,1047367,45129.0,173435.0,Melbourne,13.8,2.4,59,85,74,Frankston 2,-38.1466,145.1357
742,FR2,31/07/2016,894972,26538.0,162520.0,Melbourne,17,2,52,86,39,Frankston 2,-38.1466,145.1357
743,FR2,31/07/2016,894972,26538.0,162520.0,Melbourne,17,2,52,86,39,Frankston 2,-38.1466,145.1357
744,FRA,01/07/2016,4848359,481400.0,883164.0,Melbourne,14.1,6.4,28,89,61,Frankston,-38.1466,145.1357
745,FRA,01/07/2016,4848359,481400.0,883164.0,Melbourne,14.1,6.4,28,89,61,Frankston,-38.1466,145.1357
746,FRA,02/07/2016,4021319,201126.0,651559.0,Melbourne,16.5,0.2,28,77,58,Frankston,-38.1466,145.1357
747,FRA,02/07/2016,4021319,201126.0,651559.0,Melbourne,16.5,0.2,28,77,58,Frankston,-38.1466,145.1357
748,FRA,03/07/2016,3333630,105374.0,593729.0,Melbourne,16.7,0,41,76,57,Frankston,-38.1466,145.1357
749,FRA,03/07/2016,3333630,105374.0,593729.0,Melbourne,16.7,0,41,76,57,Frankston,-38.1466,145.1357
750,FRA,04/07/2016,4301756,490214.0,812236.0,Melbourne,12.7,0,31,69,64,Frankston,-38.1466,145.1357
751,FRA,04/07/2016,4301756,490214.0,812236.0,Melbourne,12.7,0,31,69,64,Frankston,-38.1466,145.1357
752,FRA,05/07/2016,4413766,476068.0,838452.0,Melbourne,12.8,0.6,28,87,91,Frankston,-38.1466,145.1357
753,FRA,05/07/2016,4413766,476068.0,838452.0,Melbourne,12.8,0.6,28,87,91,Frankston,-38.1466,145.1357
754,FRA,06/07/2016,4569161,493077.0,856069.0,Melbourne,13,22.6,37,87,84,Frankston,-38.1466,145.1357
755,FRA,06/07/2016,4569161,493077.0,856069.0,Melbourne,13,22.6,37,87,84,Frankston,-38.1466,145.1357
756,FRA,07/07/2016,4726109,497806.0,869474.0,Melbourne,13.7,3.8,31,97,80,Frankston,-38.1466,145.1357
757,FRA,07/07/2016,4726109,497806.0,869474.0,Melbourne,13.7,3.8,31,97,80,Frankston,-38.1466,145.1357
758,FRA,08/07/2016,4894736,481750.0,889254.0,Melbourne,15.3,0.8,20,90,65,Frankston,-38.1466,145.1357
759,FRA,08/07/2016,4894736,481750.0,889254.0,Melbourne,15.3,0.8,20,90,65,Frankston,-38.1466,145.1357
760,FRA,09/07/2016,4260430,201253.0,711383.0,Melbourne,15.2,0.2,13,100,60,Frankston,-38.1466,145.1357
761,FRA,09/07/2016,4260430,201253.0,711383.0,Melbourne,15.2,0.2,13,100,60,Frankston,-38.1466,145.1357
762,FRA,10/07/2016,3426108,109070.0,598057.0,Melbourne,14.2,0,59,97,80,Frankston,-38.1466,145.1357
763,FRA,10/07/2016,3426108,109070.0,598057.0,Melbourne,14.2,0,59,97,80,Frankston,-38.1466,145.1357
764,FRA,11/07/2016,4569471,520389.0,864569.0,Melbourne,16,3.6,59,67,57,Frankston,-38.1466,145.1357
765,FRA,11/07/2016,4569471,520389.0,864569.0,Melbourne,16,3.6,59,67,57,Frankston,-38.1466,145.1357
766,FRA,12/07/2016,4619416,550540.0,859687.0,Melbourne,13.7,0,63,58,51,Frankston,-38.1466,145.1357
767,FRA,12/07/2016,4619416,550540.0,859687.0,Melbourne,13.7,0,63,58,51,Frankston,-38.1466,145.1357
768,FRA,13/07/2016,4730594,533440.0,891799.0,Melbourne,12,0.4,43,67,55,Frankston,-38.1466,145.1357
769,FRA,13/07/2016,4730594,533440.0,891799.0,Melbourne,12,0.4,43,67,55,Frankston,-38.1466,145.1357
770,FRA,14/07/2016,4936793,547935.0,920404.0,Melbourne,14,1,43,68,52,Frankston,-38.1466,145.1357
771,FRA,14/07/2016,4936793,547935.0,920404.0,Melbourne,14,1,43,68,52,Frankston,-38.1466,145.1357
772,FRA,15/07/2016,5116788,525156.0,922256.0,Melbourne,14.1,0,20,64,63,Frankston,-38.1466,145.1357
773,FRA,15/07/2016,5116788,525156.0,922256.0,Melbourne,14.1,0,20,64,63,Frankston,-38.1466,145.1357
774,FRA,16/07/2016,4422264,213673.0,706318.0,Melbourne,13.7,0,17,70,57,Frankston,-38.1466,145.1357
775,FRA,16/07/2016,4422264,213673.0,706318.0,Melbourne,13.7,0,17,70,57,Frankston,-38.1466,145.1357
776,FRA,17/07/2016,3670963,112018.0,662781.0,Melbourne,16.1,0,56,77,45,Frankston,-38.1466,145.1357
777,FRA,17/07/2016,3670963,112018.0,662781.0,Melbourne,16.1,0,56,77,45,Frankston,-38.1466,145.1357
778,FRA,18/07/2016,4668661,549821.0,888873.0,Melbourne,17.7,0,52,75,68,Frankston,-38.1466,145.1357
779,FRA,18/07/2016,4668661,549821.0,888873.0,Melbourne,17.7,0,52,75,68,Frankston,-38.1466,145.1357
780,FRA,19/07/2016,4808842,564351.0,905764.0,Melbourne,16,0,20,79,68,Frankston,-38.1466,145.1357
